;Fecha;Ronda;Equipo Local;Resultado Local;Equipo Visitante;Resultado Visitante;Cancha;Condición;URL;Competición
413;1943-04-03;Amistoso;Boca;4;Independiente;4;Boca Juniors;L;partido/boca-4-independiente-4-amistosos-1943/4243/1943/2943/11.html;Amistosos 1943
414;1943-04-11;Amistoso;Boca;4;Racing;2;San Lorenzo de Almagro;N;partido/boca-4-racing-2-amistosos-1943/4244/1943/2943/12.html;Amistosos 1943
415;1943-04-14;Amistoso;Boca;4;Argentinos;4;Boca Juniors;L;partido/boca-4-argentinos-4-amistosos-1943/4245/1943/2943/13.html;Amistosos 1943
416;1943-05-18;Amistoso;Peñarol (Uru);6;Boca;0;Centenario (Montevideo);V;partido/penarol-uru-6-boca-0-amistosos-1943/4246/1943/2943/14.html;Amistosos 1943
417;1943-07-09;Amistoso;Comb. Chaco;1;Boca;9;Chaco For Ever;V;partido/comb-chaco-1-boca-9-amistosos-1943/3903/1943/2943/15.html;Amistosos 1943
418;1943-07-11;Amistoso;Liga Corrientes;1;Boca;5;Huracán (Corrientes);V;partido/liga-corrientes-1-boca-5-amistosos-1943/3904/1943/2943/16.html;Amistosos 1943
419;1943-08-17;Amistoso;Comb. San Nicolás;1;Boca;7;Paraná (San Nicolás);V;partido/comb-san-nicolas-1-boca-7-amistosos-1943/4247/1943/2943/17.html;Amistosos 1943
420;1943-08-30;Amistoso;Belgrano (Paraná);1;Boca;3;Belgrano (Paraná);V;partido/belgrano-parana-1-boca-3-amistosos-1943/4248/1943/2943/18.html;Amistosos 1943
421;1943-12-19;Amistoso;Dep Municipal (Perú);2;Boca;1;Nacional (Lima);V;partido/dep-municipal-peru-2-boca-1-amistosos-1943/3905/1943/2943/19.html;Amistosos 1943
422;1943-12-26;Amistoso;Sport Boys (Perú);3;Boca;3;Nacional (Lima);V;partido/sport-boys-peru-3-boca-3-amistosos-1943/4249/1943/2943/20.html;Amistosos 1943
423;1944-01-03;Gira por América;Universitario (P);2;Boca;3;Nacional (Lima);V;partido/universitario-p-2-boca-3-amistosos-1944/4738/1944/2944/1.html;Amistosos 1944
424;1944-01-09;Gira por América;Alfonso Ugarte;0;Boca;3;Nacional (Lima);V;partido/alfonso-ugarte-0-boca-3-amistosos-1944/4739/1944/2944/2.html;Amistosos 1944
425;1944-01-16;Gira por América;Dep Municipal (Perú);2;Boca;2;Nacional (Lima);V;partido/dep-municipal-peru-2-boca-2-amistosos-1944/4740/1944/2944/3.html;Amistosos 1944
426;1944-01-23;Gira por América;Everton (Chile);2;Boca;4;Municipal (Valparaíso);V;partido/everton-chile-2-boca-4-amistosos-1944/4741/1944/2944/4.html;Amistosos 1944
427;1944-01-29;Gira por América;Colo Colo (Chi);1;Boca;2;Nacional (Santiago);V;partido/colo-colo-chi-1-boca-2-amistosos-1944/3906/1944/2944/5.html;Amistosos 1944
428;1944-02-01;Gira por América;Colo Colo (Chi);1;Boca;1;Nacional (Santiago);V;partido/colo-colo-chi-1-boca-1-amistosos-1944/3907/1944/2944/6.html;Amistosos 1944
429;1944-03-12;Amistoso;Boca;2;Atlanta;2;Boca Juniors;L;partido/boca-2-atlanta-2-amistosos-1944/4742/1944/2944/7.html;Amistosos 1944
430;1944-03-18;Amistoso;Talleres (Cba);1;Boca;2;Talleres (Córdoba);V;partido/talleres-cba-1-boca-2-amistosos-1944/4743/1944/2944/8.html;Amistosos 1944
431;1944-03-19;Amistoso;Belgrano (Cba);2;Boca;4;Belgrano (Córdoba);V;partido/belgrano-cba-2-boca-4-amistosos-1944/4744/1944/2944/9.html;Amistosos 1944
432;1944-03-26;Amistoso;Boca;2;San Lorenzo;3;Ferro Carril Oeste;N;partido/boca-2-san-lorenzo-3-amistosos-1944/4745/1944/2944/10.html;Amistosos 1944
433;1944-03-30;Amistoso;Boca;8;Colegiales;2;Boca Juniors;L;partido/boca-8-colegiales-2-amistosos-1944/5435/1944/2944/11.html;Amistosos 1944
434;1944-04-02;Amistoso;Boca;4;Racing;1;Ferro Carril Oeste;N;partido/boca-4-racing-1-amistosos-1944/4746/1944/2944/12.html;Amistosos 1944
435;1944-04-06;Amistoso;Boca;1;R. Central;3;Boca Juniors;L;partido/boca-1-r-central-3-amistosos-1944/4747/1944/2944/13.html;Amistosos 1944
436;1944-07-08;Amistoso;Liga San Juan;4;Boca;4;Parque de Mayo (San Juan);V;partido/liga-san-juan-4-boca-4-amistosos-1944/4748/1944/2944/14.html;Amistosos 1944
437;1944-07-09;Amistoso;Liga Mendoza;0;Boca;1;Independiente Rivadavia (Mendoza);V;partido/liga-mendoza-0-boca-1-amistosos-1944/4749/1944/2944/15.html;Amistosos 1944
438;1944-10-12;Amistoso;Talleres (Cba);7;Boca;3;Talleres (Córdoba);V;partido/talleres-cba-7-boca-3-amistosos-1944/4750/1944/2944/16.html;Amistosos 1944
439;1944-10-15;Amistoso;Belgrano (Cba);2;Boca;2;Belgrano (Córdoba);V;partido/belgrano-cba-2-boca-2-amistosos-1944/4751/1944/2944/17.html;Amistosos 1944
440;1944-12-24;Amistoso;Boca;3;Vélez;2;Boca Juniors;L;partido/boca-3-velez-2-amistosos-1944/4752/1944/2944/18.html;Amistosos 1944
441;1945-02-17;Amistoso;Comb. Mar Del Plata;2;Boca;1;Gral. San Martín (Mar del Plata);V;partido/comb-mar-del-plata-2-boca-1-amistosos-1945/4724/1945/2945/1.html;Amistosos 1945
442;1945-02-18;Amistoso;Comb. Mar Del Plata;2;Boca;5;Gral. San Martín (Mar del Plata);V;partido/comb-mar-del-plata-2-boca-5-amistosos-1945/4725/1945/2945/2.html;Amistosos 1945
443;1945-02-25;Amistoso;Boca;3;Chacarita;4;Boca Juniors;L;partido/boca-3-chacarita-4-amistosos-1945/4726/1945/2945/3.html;Amistosos 1945
444;1945-03-04;Amistoso;Boca;0;Defensor (Uru);0;Boca Juniors;L;partido/boca-0-defensor-uru-0-amistosos-1945/4727/1945/2945/4.html;Amistosos 1945
445;1945-03-10;Amistoso;R. Central;5;Boca;1;Rosario Central;V;partido/r-central-5-boca-1-amistosos-1945/4728/1945/2945/5.html;Amistosos 1945
446;1945-03-11;Amistoso;Unión (Sta. Fe);1;Boca;1;Unión (Santa Fe);V;partido/union-sta-fe-1-boca-1-amistosos-1945/4729/1945/2945/6.html;Amistosos 1945
447;1945-03-19;Amistoso;Boca;3;R. Central;3;Boca Juniors;L;partido/boca-3-r-central-3-amistosos-1945/4730/1945/2945/7.html;Amistosos 1945
448;1945-03-25;Amistoso;Boca;2;Huracán;2;River Plate;N;partido/boca-2-huracan-2-amistosos-1945/4731/1945/2945/8.html;Amistosos 1945
449;1945-04-01;Amistoso;Boca;3;Racing;1;San Lorenzo de Almagro;N;partido/boca-3-racing-1-amistosos-1945/4732/1945/2945/9.html;Amistosos 1945
450;1945-07-08;Amistoso;Liga de Esperanza;1;Boca;5;Liga de Esperanza (Santa Fe);V;partido/liga-de-esperanza-1-boca-5-amistosos-1945/4039/1945/2945/10.html;Amistosos 1945
451;1945-07-09;Amistoso;Comb. Paraná;2;Boca;1;Belgrano (Paraná);V;partido/comb-parana-2-boca-1-amistosos-1945/4735/1945/2945/11.html;Amistosos 1945
452;1945-08-15;Amistoso;R. Central;2;Boca;1;Rosario Central;V;partido/r-central-2-boca-1-amistosos-1945/4736/1945/2945/12.html;Amistosos 1945
453;1945-12-30;Amistoso;Comb. Mar Del Plata;6;Boca;2;Quilmes (Mar del Plata);V;partido/comb-mar-del-plata-6-boca-2-amistosos-1945/4737/1945/2945/13.html;Amistosos 1945
454;1947-01-04;Gira por Brasil;San Pablo (Bra);0;Boca;1;Pacaembú (San Pablo);V;partido/san-pablo-bra-0-boca-1-amistosos-1947/4044/1947/2947/1.html;Amistosos 1947
455;1947-01-08;Gira por Brasil;Corinthians (Bra);2;Boca;6;Pacaembú (San Pablo);V;partido/corinthians-bra-2-boca-6-amistosos-1947/4045/1947/2947/2.html;Amistosos 1947
456;1947-01-12;Gira por Brasil;Palmeiras (Bra);2;Boca;2;Pacaembú (San Pablo);V;partido/palmeiras-bra-2-boca-2-amistosos-1947/4046/1947/2947/3.html;Amistosos 1947
457;1947-01-23;Copa del Atlántico. Partido 1;Boca;2;Palmeiras (Bra);3;Centenario (Montevideo);N;partido/boca-2-palmeiras-bra-3-amistosos-1947/4706/1947/2947/4.html;Amistosos 1947
458;1947-01-30;Copa del Atlántico. Partido 2;Nacional (Uru);0;Boca;3;Centenario (Montevideo);V;partido/nacional-uru-0-boca-3-amistosos-1947/4153/1947/2947/5.html;Amistosos 1947
459;1947-02-06;Copa del Atlántico. Partido 3;Boca;3;Vasco Da Gama (Bra);1;Centenario (Montevideo);N;partido/boca-3-vasco-da-gama-bra-1-amistosos-1947/4707/1947/2947/6.html;Amistosos 1947
460;1947-02-09;Copa del Atlántico. Partido 4;Peñarol (Uru);1;Boca;2;Centenario (Montevideo);V;partido/penarol-uru-1-boca-2-amistosos-1947/4708/1947/2947/7.html;Amistosos 1947
461;1947-03-19;Amistoso;Boca;4;Nacional (Uru);4;Boca Juniors;L;partido/boca-4-nacional-uru-4-amistosos-1947/4154/1947/2947/8.html;Amistosos 1947
462;1947-03-30;Amistoso;Boca;2;Independiente;0;River Plate;N;partido/boca-2-independiente-0-amistosos-1947/4709/1947/2947/9.html;Amistosos 1947
463;1947-04-04;Amistoso;Belgrano (Cba);2;Boca;4;Belgrano (Córdoba);V;partido/belgrano-cba-2-boca-4-amistosos-1947/4710/1947/2947/10.html;Amistosos 1947
464;1947-04-06;Amistoso;Talleres (Cba);4;Boca;0;Talleres (Córdoba);V;partido/talleres-cba-4-boca-0-amistosos-1947/4711/1947/2947/11.html;Amistosos 1947
465;1947-07-09;Amistoso;Combinado (San Luis);1;Boca;7;Atlético (San Luis);V;partido/combinado-san-luis-1-boca-7-amistosos-1947/5246/1947/2947/12.html;Amistosos 1947
466;1947-07-13;Amistoso;Comb. Villa Mercedes;0;Boca;7;Sportivo Mercedes (San Luis);V;partido/comb-villa-mercedes-0-boca-7-amistosos-1947/4712/1947/2947/13.html;Amistosos 1947
467;1947-10-02;Amistoso;La Emilia;2;Boca;0;La Emilia (San Nicolás);V;partido/la-emilia-2-boca-0-amistosos-1947/4713/1947/2947/14.html;Amistosos 1947
468;1947-11-22;Amistoso;Talleres (Cba);4;Boca;1;Talleres (Córdoba);V;partido/talleres-cba-4-boca-1-amistosos-1947/4714/1947/2947/15.html;Amistosos 1947
469;1947-11-23;Amistoso;Belgrano (Cba);1;Boca;1;Belgrano (Córdoba);V;partido/belgrano-cba-1-boca-1-amistosos-1947/4715/1947/2947/16.html;Amistosos 1947
470;1947-12-08;Torneo Tres Ciudades. Partido 1;Peñarol (Uru);7;Boca;3;Centenario (Montevideo);V;partido/penarol-uru-7-boca-3-amistosos-1947/4716/1947/2947/17.html;Amistosos 1947
471;1947-12-14;Torneo Tres Ciudades. Partido 2;Boca;4;Newell´s;2;Centenario (Montevideo);N;partido/boca-4-newell_s-2-amistosos-1947/4717/1947/2947/18.html;Amistosos 1947
472;1947-12-17;Torneo Tres Ciudades. Partido 3;Boca;1;Nacional (Uru);0;Boca Juniors;L;partido/boca-1-nacional-uru-0-amistosos-1947/4155/1947/2947/19.html;Amistosos 1947
473;1947-12-20;Torneo Tres Ciudades. Partido 4;Boca;4;R. Central;1;Centenario (Montevideo);N;partido/boca-4-r-central-1-amistosos-1947/4718/1947/2947/20.html;Amistosos 1947
474;1948-01-25;Gira por Brasil;Corinthians (Bra);1;Boca;1;Pacaembú (San Pablo);V;partido/corinthians-bra-1-boca-1-amistosos-1948/4048/1948/2948/1.html;Amistosos 1948
475;1948-01-28;Gira por Brasil;San Pablo (Bra);0;Boca;1;Pacaembú (San Pablo);V;partido/san-pablo-bra-0-boca-1-amistosos-1948/4049/1948/2948/2.html;Amistosos 1948
476;1948-01-31;Gira por Brasil;Palmeiras (Bra);2;Boca;1;Pacaembú (San Pablo);V;partido/palmeiras-bra-2-boca-1-amistosos-1948/4050/1948/2948/3.html;Amistosos 1948
477;1948-03-14;Amistoso;Boca;1;Newell´s;1;San Lorenzo de Almagro;L;partido/boca-1-newell_s-1-amistosos-1948/4700/1948/2948/4.html;Amistosos 1948
478;1948-03-25;Amistoso;Boca;1;R. Central;2;Boca Juniors;L;partido/boca-1-r-central-2-amistosos-1948/4701/1948/2948/5.html;Amistosos 1948
479;1948-03-28;Amistoso;Boca;1;Racing;3;San Lorenzo de Almagro;N;partido/boca-1-racing-3-amistosos-1948/4702/1948/2948/6.html;Amistosos 1948
480;1948-04-14;Amistoso;Boca;3;Platense;1;Ferro Carril Oeste;N;partido/boca-3-platense-1-amistosos-1948/4703/1948/2948/7.html;Amistosos 1948
481;1948-07-11;Amistoso;Boca;4;Tigre;3;Boca Juniors;L;partido/boca-4-tigre-3-amistosos-1948/4704/1948/2948/8.html;Amistosos 1948
482;1948-08-17;Amistoso;Boca;1;River;5;San Lorenzo de Almagro;N;partido/boca-1-river-5-amistosos-1948/3889/1948/2948/9.html;Amistosos 1948
483;1948-09-01;Amistoso;Vasco Da Gama (Bra);3;Boca;5;Sao Januario (Río de Janeiro);V;partido/vasco-da-gama-bra-3-boca-5-amistosos-1948/4705/1948/2948/10.html;Amistosos 1948
484;1948-09-30;Amistoso;Boca;2;Banfield;2;Brown (Adrogué);N;partido/boca-2-banfield-2-amistosos-1948/5436/1948/2948/11.html;Amistosos 1948
485;1948-10-21;Amistoso;Boca;6;Ferro;2;Boca Juniors;L;partido/boca-6-ferro-2-amistosos-1948/5437/1948/2948/12.html;Amistosos 1948
486;1948-12-04;Amistoso;Boca;4;San Lorenzo;3;Euskal Echea (Llavallol);N;partido/boca-4-san-lorenzo-3-amistosos-1948/5438/1948/2948/13.html;Amistosos 1948
487;1948-12-12;Amistoso;Sporting (Laboulaye);1;Boca;4;Sporting (Laboulaye);V;partido/sporting-laboulaye-1-boca-4-amistosos-1948/5439/1948/2948/14.html;Amistosos 1948
488;1949-01-22;Amistoso;Boca;2;Racing;5;Hípico (Río Cuarto);N;partido/boca-2-racing-5-amistosos-1949/5734/1949/2949/1.html;Amistosos 1949
489;1949-01-23;Amistoso;Boca;2;Racing;3;Hípico (Río Cuarto);N;partido/boca-2-racing-3-amistosos-1949/5440/1949/2949/2.html;Amistosos 1949
490;1949-03-19;Amistoso;Platense;5;Boca;4;Platense;V;partido/platense-5-boca-4-amistosos-1949/5441/1949/2949/3.html;Amistosos 1949
491;1949-03-27;Amistoso;Boca;2;Atlanta;2;Boca Juniors;L;partido/boca-2-atlanta-2-amistosos-1949/5442/1949/2949/4.html;Amistosos 1949
492;1949-04-03;Amistoso;Colegiales;2;Boca;2;Colegiales;V;partido/colegiales-2-boca-2-amistosos-1949/5443/1949/2949/5.html;Amistosos 1949
493;1949-04-10;Amistoso;Boca;5;Ferro;1;Boca Juniors;L;partido/boca-5-ferro-1-amistosos-1949/5444/1949/2949/6.html;Amistosos 1949
494;1949-04-17;Amistoso;Boca;1;Vélez;2;Boca Juniors;L;partido/boca-1-velez-2-amistosos-1949/5445/1949/2949/7.html;Amistosos 1949
495;1949-05-02;Amistoso;Boca;3;Independiente;5;Atlanta;N;partido/boca-3-independiente-5-amistosos-1949/5446/1949/2949/8.html;Amistosos 1949
496;1949-05-18;50º Aniversario de Nacional;Nacional (Uru);3;Boca;3;Centenario (Montevideo);V;partido/nacional-uru-3-boca-3-amistosos-1949/4156/1949/2949/9.html;Amistosos 1949
497;1949-05-25;Amistoso;San Martín (Tuc);3;Boca;2;Atlético (Tucumán);V;partido/san-martin-tuc-3-boca-2-amistosos-1949/5447/1949/2949/10.html;Amistosos 1949
498;1949-05-26;Amistoso;Comb. Tucumán;2;Boca;3;Atlético (Tucumán);V;partido/comb-tucuman-2-boca-3-amistosos-1949/5731/1949/2949/11.html;Amistosos 1949
499;1949-07-09;Amistoso;Independiente (Pos.);1;Boca;5;Independiente (Posadas);V;partido/independiente-pos-1-boca-5-amistosos-1949/4051/1949/2949/12.html;Amistosos 1949
500;1949-07-10;Amistoso;Mitre (Posadas);1;Boca;4;Independiente (Posadas);V;partido/mitre-posadas-1-boca-4-amistosos-1949/5448/1949/2949/13.html;Amistosos 1949
501;1949-12-18;Amistoso;Atl. Sportivo (Chaco);3;Boca;4;San Lorenzo (R. Sáenz Peña, Chaco);V;partido/atl-sportivo-chaco-3-boca-4-amistosos-1949/5449/1949/2949/14.html;Amistosos 1949
502;1949-12-21;Amistoso;Liga Corrientes;2;Boca;3;Huracán (Corrientes);V;partido/liga-corrientes-2-boca-3-amistosos-1949/5450/1949/2949/15.html;Amistosos 1949
503;1949-12-27;Amistoso;Gimnasia (Mza);2;Boca;6;Gimnasia y Esgrima (Mendoza);V;partido/gimnasia-mza-2-boca-6-amistosos-1949/5451/1949/2949/16.html;Amistosos 1949
504;1949-12-29;Amistoso;Liga Mendoza;1;Boca;3;Gimnasia y Esgrima (Mendoza);V;partido/liga-mendoza-1-boca-3-amistosos-1949/5452/1949/2949/17.html;Amistosos 1949
505;1950-01-05;Amistoso;Colón (Sta. Fe);4;Boca;0;Colón (Santa Fe);V;partido/colon-sta-fe-4-boca-0-amistosos-1950/5453/1950/2950/1.html;Amistosos 1950
506;1950-03-08;Amistoso;Boca;6;Almagro;2;Boca Juniors;L;partido/boca-6-almagro-2-amistosos-1950/5454/1950/2950/2.html;Amistosos 1950
507;1950-03-12;Amistoso;Boca;5;Chacarita;1;Huracán;N;partido/boca-5-chacarita-1-amistosos-1950/5455/1950/2950/3.html;Amistosos 1950
508;1950-03-16;Amistoso;Boca;4;Independiente;1;San Lorenzo de Almagro;N;partido/boca-4-independiente-1-amistosos-1950/5456/1950/2950/4.html;Amistosos 1950
509;1950-03-19;Amistoso;Belgrano (Cba);1;Boca;3;Belgrano (Córdoba);V;partido/belgrano-cba-1-boca-3-amistosos-1950/5457/1950/2950/5.html;Amistosos 1950
510;1950-03-21;Amistoso;Talleres (Cba);2;Boca;1;Talleres (Córdoba);V;partido/talleres-cba-2-boca-1-amistosos-1950/5458/1950/2950/6.html;Amistosos 1950
511;1950-03-25;Amistoso;Gimnasia (Mza);2;Boca;3;Gimnasia y Esgrima (Mendoza);V;partido/gimnasia-mza-2-boca-3-amistosos-1950/5459/1950/2950/7.html;Amistosos 1950
512;1950-03-27;Amistoso;Liga Mendoza;2;Boca;2;Gimnasia y Esgrima (Mendoza);V;partido/liga-mendoza-2-boca-2-amistosos-1950/5460/1950/2950/8.html;Amistosos 1950
513;1950-05-25;Amistoso;Boca;1;Danubio (Uruguay);3;Ferro Carril Oeste;L;partido/boca-1-danubio-uruguay-3-amistosos-1950/5461/1950/2950/9.html;Amistosos 1950
514;1950-06-21;Amistoso;Talleres (Cba);3;Boca;2;Talleres (Córdoba);V;partido/talleres-cba-3-boca-2-amistosos-1950/5462/1950/2950/10.html;Amistosos 1950
515;1950-07-08;Amistoso;Comb. Paraná;0;Boca;6;Patronato (Paraná);V;partido/comb-parana-0-boca-6-amistosos-1950/5463/1950/2950/11.html;Amistosos 1950
516;1950-07-09;Amistoso;Comb. Santa Fe;1;Boca;1;Colón (Santa Fe);V;partido/comb-santa-fe-1-boca-1-amistosos-1950/5464/1950/2950/12.html;Amistosos 1950
517;1950-08-30;Amistoso;Unión (Catamarca);1;Boca;2;Liga Catamarca;V;partido/union-catamarca-1-boca-2-amistosos-1950/4053/1950/2950/13.html;Amistosos 1950
518;1950-10-31;Amistoso;Boca;2;Chacarita;4;San Lorenzo de Almagro;N;partido/boca-2-chacarita-4-amistosos-1950/5465/1950/2950/14.html;Amistosos 1950
519;1950-12-16;Amistoso;Boca;3;Chacarita;2;Huracán;N;partido/boca-3-chacarita-2-amistosos-1950/4699/1950/2950/15.html;Amistosos 1950
520;1950-12-20;Gira por América;Barcelona (Ecu);1;Boca;5;George Capwell (Guayaquil);V;partido/barcelona-ecu-1-boca-5-amistosos-1950/4054/1950/2950/16.html;Amistosos 1950
521;1950-12-25;Gira por América;Alajuelense (C.Rica);1;Boca;1;Alejandro Morera Soto (San José);V;partido/alajuelense-crica-1-boca-1-amistosos-1950/4055/1950/2950/17.html;Amistosos 1950
522;1950-12-28;Gira por América;Comb. El Salvador;1;Boca;2;Cuscatlán (San Salvador);V;partido/comb-el-salvador-1-boca-2-amistosos-1950/4056/1950/2950/18.html;Amistosos 1950
523;1950-12-31;Gira por América;Comb. El Salvador;0;Boca;5;Cuscatlán (San Salvador);V;partido/comb-el-salvador-0-boca-5-amistosos-1950/4057/1950/2950/19.html;Amistosos 1950
524;1954-01-03;Gira por Europa;Atl. Madrid (España);2;Boca;2;Atlético de Madrid (España);V;partido/atl-madrid-espana-2-boca-2-amistosos-1954/4103/1954/2954/1.html;Amistosos 1954
525;1954-03-13;Amistoso;Boca;9;Almagro;0;Boca Juniors;L;partido/boca-9-almagro-0-amistosos-1954/5372/1954/2954/2.html;Amistosos 1954
526;1954-03-16;Amistoso;Liga Mendoza;0;Boca;1;Gimnasia y Esgrima (Mendoza);V;partido/liga-mendoza-0-boca-1-amistosos-1954/4676/1954/2954/3.html;Amistosos 1954
527;1954-03-18;Amistoso;Liga Mendoza;0;Boca;3;Gimnasia y Esgrima (Mendoza);V;partido/liga-mendoza-0-boca-3-amistosos-1954/4677/1954/2954/4.html;Amistosos 1954
528;1954-03-21;Amistoso;San Martín (SJ);3;Boca;7;San Martín (San Juan);V;partido/san-martin-sj-3-boca-7-amistosos-1954/4678/1954/2954/5.html;Amistosos 1954
529;1954-03-24;Amistoso;Unión (Sta. Fe);1;Boca;2;Unión (Santa Fe);V;partido/union-sta-fe-1-boca-2-amistosos-1954/4679/1954/2954/6.html;Amistosos 1954
530;1954-03-26;Amistoso;Talleres (Cba);3;Boca;4;Talleres (Córdoba);V;partido/talleres-cba-3-boca-4-amistosos-1954/4680/1954/2954/7.html;Amistosos 1954
531;1954-03-27;Amistoso;Belgrano (Cba);1;Boca;3;Belgrano (Córdoba);V;partido/belgrano-cba-1-boca-3-amistosos-1954/4681/1954/2954/8.html;Amistosos 1954
532;1954-07-09;Amistoso;Comb. Paraná;2;Boca;8;Belgrano (Paraná);V;partido/comb-parana-2-boca-8-amistosos-1954/4682/1954/2954/9.html;Amistosos 1954
533;1954-07-11;Amistoso;Comb. Rafaela;0;Boca;1;Nueve de Julio (Rafaela);V;partido/comb-rafaela-0-boca-1-amistosos-1954/4683/1954/2954/10.html;Amistosos 1954
534;1954-11-17;Amistoso;Liga Mendoza;1;Boca;3;Gimnasia y Esgrima (Mendoza);V;partido/liga-mendoza-1-boca-3-amistosos-1954/4684/1954/2954/11.html;Amistosos 1954
535;1954-11-27;Amistoso;Comb. Tandil;0;Boca;3;Gral. San Martín (Tandil);V;partido/comb-tandil-0-boca-3-amistosos-1954/4685/1954/2954/12.html;Amistosos 1954
536;1954-12-14;Amistoso;Boca;1;Platense;3;Huracán;N;partido/boca-1-platense-3-amistosos-1954/4686/1954/2954/13.html;Amistosos 1954
537;1954-12-18;Amistoso;Olimpo (B. Blanca);3;Boca;3;Olimpo (Bahía Blanca);V;partido/olimpo-b-blanca-3-boca-3-amistosos-1954/4687/1954/2954/14.html;Amistosos 1954
538;1954-12-22;Amistoso;Comb. Tres Arroyos;0;Boca;5;El Nacional (Tres Arroyos);V;partido/comb-tres-arroyos-0-boca-5-amistosos-1954/4688/1954/2954/15.html;Amistosos 1954
539;1955-01-07;Amistoso;Boca;2;Malmo (Suecia);2;Boca Juniors;L;partido/boca-2-malmo-suecia-2-amistosos-1955/3908/1955/2955/1.html;Amistosos 1955
540;1955-01-15;Amistoso;Boca;3;Nacional (Uru);0;Boca Juniors;L;partido/boca-3-nacional-uru-0-amistosos-1955/4157/1955/2955/2.html;Amistosos 1955
541;1955-01-22;Amistoso;Nacional (Uru);5;Boca;0;Centenario (Montevideo);V;partido/nacional-uru-5-boca-0-amistosos-1955/4158/1955/2955/3.html;Amistosos 1955
542;1955-01-25;Amistoso;Peñarol (Uru);2;Boca;1;Centenario (Montevideo);V;partido/penarol-uru-2-boca-1-amistosos-1955/3909/1955/2955/4.html;Amistosos 1955
543;1955-04-03;50º Aniversario del Club;Boca;1;Everton (Chile);1;Boca Juniors;L;partido/boca-1-everton-chile-1-amistosos-1955/3910/1955/2955/5.html;Amistosos 1955
544;1955-04-10;Amistoso;Boca;2;Newell´s;1;Boca Juniors;L;partido/boca-2-newell_s-1-amistosos-1955/4668/1955/2955/6.html;Amistosos 1955
545;1955-04-17;Amistoso;Ferro;2;Boca;2;Ferro Carril Oeste;V;partido/ferro-2-boca-2-amistosos-1955/4669/1955/2955/7.html;Amistosos 1955
546;1955-04-24;Amistoso;Boca;3;Gimnasia (LP);4;Boca Juniors;L;partido/boca-3-gimnasia-lp-4-amistosos-1955/4670/1955/2955/8.html;Amistosos 1955
547;1955-07-09;Amistoso;Comb. Tucumán;1;Boca;2;Atlético (Tucumán);V;partido/comb-tucuman-1-boca-2-amistosos-1955/4672/1955/2955/9.html;Amistosos 1955
548;1955-07-10;Amistoso;Liga Cult. (SdE);1;Boca;2;Mitre (Santiago del Estero);V;partido/liga-cult-sde-1-boca-2-amistosos-1955/4673/1955/2955/10.html;Amistosos 1955
549;1955-12-17;Torneo Hexagonal. Partido 1;Comb. Uruguay;1;Boca;3;Centenario (Montevideo);V;partido/comb-uruguay-1-boca-3-amistosos-1955/4674/1955/2955/11.html;Amistosos 1955
550;1955-12-20;Torneo Hexagonal. Partido 2;Nacional (Uru);2;Boca;2;Centenario (Montevideo);V;partido/nacional-uru-2-boca-2-amistosos-1955/4159/1955/2955/12.html;Amistosos 1955
551;1955-12-23;Torneo Hexagonal. Partido 3;Peñarol (Uru);3;Boca;1;Centenario (Montevideo);V;partido/penarol-uru-3-boca-1-amistosos-1955/4675/1955/2955/13.html;Amistosos 1955
552;1955-12-29;Torneo Hexagonal. Partido 4;Boca;5;River;2;Centenario (Montevideo);N;partido/boca-5-river-2-amistosos-1955/3891/1955/2955/14.html;Amistosos 1955
553;1956-01-11;Amistoso;Cerro Porteño (Par);3;Boca;2;Defensores de Chaco (Asunción);V;partido/cerro-porteno-par-3-boca-2-amistosos-1956/4651/1956/2014/1.html;Amistosos 1956
554;1956-01-21;Amistoso;Comb. Mar Del Plata;1;Boca;1;Gral. San Martín (Mar del Plata);V;partido/comb-mar-del-plata-1-boca-1-amistosos-1956/4652/1956/2014/2.html;Amistosos 1956
555;1956-01-22;Amistoso;Comb. Mar Del Plata;0;Boca;4;Gral. San Martín (Mar del Plata);V;partido/comb-mar-del-plata-0-boca-4-amistosos-1956/4653/1956/2014/3.html;Amistosos 1956
556;1956-03-03;Amistoso;Talleres (RE);0;Boca;0;Talleres (R. Escalada);V;partido/talleres-re-0-boca-0-amistosos-1956/4654/1956/2014/4.html;Amistosos 1956
557;1956-03-11;Torneo Roberto Gomes Pedrosa. Partido 1;San Pablo (Bra);4;Boca;0;Pacaembú (San Pablo);V;partido/san-pablo-bra-4-boca-0-amistosos-1956/4104/1956/2014/5.html;Amistosos 1956
558;1956-03-18;Torneo Roberto Gomes Pedrosa. Partido 2;Santos (Bra);3;Boca;2;Vila Belmiro (Brasil);V;partido/santos-bra-3-boca-2-amistosos-1956/4105/1956/2014/6.html;Amistosos 1956
559;1956-03-21;Torneo Roberto Gomes Pedrosa. Partido 3;Palmeiras (Bra);2;Boca;0;Pacaembú (San Pablo);V;partido/palmeiras-bra-2-boca-0-amistosos-1956/4106/1956/2014/7.html;Amistosos 1956
560;1956-03-24;Torneo Roberto Gomes Pedrosa. Partido 4;Portuguesa (Brasil);3;Boca;4;Pacaembú (San Pablo);V;partido/portuguesa-brasil-3-boca-4-amistosos-1956/4107/1956/2014/8.html;Amistosos 1956
