;Fecha;Ronda;Equipo Local;Resultado Local;Equipo Visitante;Resultado Visitante;Cancha;Condición;URL;Competición
1056;1944-12-02;Semifinales. Partido Único;Boca;0;San Lorenzo;2;San Lorenzo de Almagro;N;partido/boca-0-san-lorenzo-2-copa-adrian-escobar-1944/3217/1944/63/1.html;Copa Adrian Escobar 1944
1057;1944-12-09;Final. Partido Único;Boca;2;Huracán;4;San Lorenzo de Almagro;N;partido/boca-2-huracan-4-copa-competencia-britanica-1944/3167/1944/93/4.html;Copa Competencia Britanica 1944
1058;1944-12-17;Cuartos de Final. Partido Único;Boca;2 (9);San Martín (Tuc);2 (11);Atlético (Tucumán);N;partido/boca-2-9-san-martin-tuc-2-11-copa-pedro-pablo-ramirez-1944/3130/1944/72/1.html;Copa Pedro Pablo Ramirez 1944
1059;1945-04-08;Octavos de Final. Partido Único;Boca;6;Atlanta;2;Ferro Carril Oeste;N;partido/boca-6-atlanta-2-copa-competencia-britanica-1945/3168/1945/93/1.html;Copa Competencia Britanica 1945
1060;1945-04-22;Fecha 1;Boca;2;Racing;1;River Plate;L;partido/boca-2-racing-1-campeonato-1945/464/1945/5/1.html;Campeonato 1945
1061;1945-04-29;Fecha 2;Estudiantes (LP);0;Boca;1;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-1-campeonato-1945/465/1945/5/2.html;Campeonato 1945
1062;1945-05-06;Fecha 3;Boca;3;Huracán;4;River Plate;L;partido/boca-3-huracan-4-campeonato-1945/466/1945/5/3.html;Campeonato 1945
1063;1945-05-13;Fecha 4;Boca;3;Gimnasia (LP);1;Boca Juniors;L;partido/boca-3-gimnasia-lp-1-campeonato-1945/467/1945/5/4.html;Campeonato 1945
1064;1945-05-20;Fecha 5;Chacarita;3;Boca;5;Ferro Carril Oeste;V;partido/chacarita-3-boca-5-campeonato-1945/468/1945/5/5.html;Campeonato 1945
1065;1945-05-27;Fecha 6;Boca;3;Platense;1;Boca Juniors;L;partido/boca-3-platense-1-campeonato-1945/469/1945/5/6.html;Campeonato 1945
1066;1945-06-03;Fecha 7;Newell´s;0;Boca;2;Newell´s Old Boys;V;partido/newell_s-0-boca-2-campeonato-1945/470/1945/5/7.html;Campeonato 1945
1067;1945-06-10;Fecha 8;Boca;3;Vélez;2;Boca Juniors;L;partido/boca-3-velez-2-campeonato-1945/471/1945/5/8.html;Campeonato 1945
1068;1945-06-17;Fecha 9;Independiente;2;Boca;2;Independiente;V;partido/independiente-2-boca-2-campeonato-1945/472/1945/5/9.html;Campeonato 1945
1069;1945-06-20;Cuartos de Final. Partido Único;Boca;1;Independiente;0;San Lorenzo de Almagro;N;partido/boca-1-independiente-0-copa-competencia-britanica-1945/3169/1945/93/2.html;Copa Competencia Britanica 1945
1070;1945-06-24;Fecha 10;Boca;1;San Lorenzo;2;Boca Juniors;L;partido/boca-1-san-lorenzo-2-campeonato-1945/473/1945/5/10.html;Campeonato 1945
1071;1945-07-01;Fecha 11;Lanús;1;Boca;1;Lanús;V;partido/lanus-1-boca-1-campeonato-1945/474/1945/5/11.html;Campeonato 1945
1072;1945-07-15;Fecha 12;Boca;2;Ferro;1;Boca Juniors;L;partido/boca-2-ferro-1-campeonato-1945/475/1945/5/12.html;Campeonato 1945
1073;1945-07-29;Fecha 13;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-campeonato-1945/476/1945/5/13.html;Campeonato 1945
1074;1945-08-05;Fecha 14;Boca;3;R. Central;1;Boca Juniors;L;partido/boca-3-r-central-1-campeonato-1945/477/1945/5/14.html;Campeonato 1945
1075;1945-08-12;Fecha 15;Atlanta;3;Boca;3;Vélez Sársfield;V;partido/atlanta-3-boca-3-campeonato-1945/478/1945/5/15.html;Campeonato 1945
1076;1945-08-19;Fecha 16;Racing;1;Boca;3;Racing Club;V;partido/racing-1-boca-3-campeonato-1945/479/1945/5/16.html;Campeonato 1945
1077;1945-08-26;Fecha 17;Boca;3;Estudiantes (LP);1;Boca Juniors;L;partido/boca-3-estudiantes-lp-1-campeonato-1945/480/1945/5/17.html;Campeonato 1945
1078;1945-08-30;Semifinales. Partido Único;Boca;7;Ferro;0;Racing Club;N;partido/boca-7-ferro-0-copa-competencia-britanica-1945/3170/1945/93/3.html;Copa Competencia Britanica 1945
1079;1945-09-02;Fecha 18;Huracán;1;Boca;3;San Lorenzo de Almagro;V;partido/huracan-1-boca-3-campeonato-1945/481/1945/5/18.html;Campeonato 1945
1080;1945-09-16;Fecha 20;Boca;2;Chacarita;2;Boca Juniors;L;partido/boca-2-chacarita-2-campeonato-1945/483/1945/5/19.html;Campeonato 1945
1081;1945-09-23;Fecha 21;Platense;1;Boca;0;Platense;V;partido/platense-1-boca-0-campeonato-1945/484/1945/5/20.html;Campeonato 1945
1082;1945-09-30;Fecha 22;Boca;5;Newell´s;3;Boca Juniors;L;partido/boca-5-newell_s-3-campeonato-1945/485/1945/5/21.html;Campeonato 1945
1083;1945-10-03;Fecha 19;Gimnasia (LP);1;Boca;1;Estudiantes (La Plata);V;partido/gimnasia-lp-1-boca-1-campeonato-1945/482/1945/5/22.html;Campeonato 1945
1084;1945-10-07;Fecha 23;Vélez;0;Boca;5;Vélez Sársfield;V;partido/velez-0-boca-5-campeonato-1945/486/1945/5/23.html;Campeonato 1945
1085;1945-10-12;Final. Partido Único;Boca;1;Racing;4;San Lorenzo de Almagro;N;partido/boca-1-racing-4-copa-competencia-britanica-1945/3171/1945/93/4.html;Copa Competencia Britanica 1945
1086;1945-10-14;Fecha 24;Boca;2;Independiente;3;Boca Juniors;L;partido/boca-2-independiente-3-campeonato-1945/487/1945/5/24.html;Campeonato 1945
1087;1945-10-28;Fecha 25;San Lorenzo;0;Boca;2;San Lorenzo de Almagro;V;partido/san-lorenzo-0-boca-2-campeonato-1945/488/1945/5/25.html;Campeonato 1945
1088;1945-11-04;Fecha 26;Boca;3;Lanús;1;Boca Juniors;L;partido/boca-3-lanus-1-campeonato-1945/489/1945/5/26.html;Campeonato 1945
1089;1945-11-11;Fecha 27;Ferro;1;Boca;2;Ferro Carril Oeste;V;partido/ferro-1-boca-2-campeonato-1945/490/1945/5/27.html;Campeonato 1945
1090;1945-11-18;Fecha 28;Boca;4;River;1;Boca Juniors;L;partido/boca-4-river-1-campeonato-1945/491/1945/5/28.html;Campeonato 1945
1091;1945-11-25;Fecha 29;R. Central;2;Boca;0;Rosario Central;V;partido/r-central-2-boca-0-campeonato-1945/492/1945/5/29.html;Campeonato 1945
1092;1945-12-02;Fecha 30;Boca;2;Atlanta;2;Boca Juniors;L;partido/boca-2-atlanta-2-campeonato-1945/493/1945/5/30.html;Campeonato 1945
1093;1945-12-05;Final. Partido de Ida;Boca;1;Nacional (Uru);2;San Lorenzo de Almagro;L;partido/boca-1-nacional-uru-2-copa-confraternidad-1945/3213/1945/253/1.html;Copa Confraternidad 1945
1094;1945-12-16;Primera Fase. Partido Único;Boca;3;Sarmiento (Junín);2;Bs. As. Al Pacífico (Junín);N;partido/boca-3-sarmiento-junin-2-copa-pedro-pablo-ramirez-1945/3209/1945/73/1.html;Copa Pedro Pablo Ramirez 1945
1095;1945-12-22;Final. Partido de Vuelta;Nacional (Uru);2;Boca;3;Centenario (Montevideo);V;partido/nacional-uru-2-boca-3-copa-confraternidad-1945/3214/1945/253/2.html;Copa Confraternidad 1945
1096;1946-03-17;Semifinales. Partido Único;Boca;2;Racing;1;Ferro Carril Oeste;N;partido/boca-2-racing-1-copa-pedro-pablo-ramirez-1945/3210/1945/73/2.html;Copa Pedro Pablo Ramirez 1945
1097;1946-03-24;Final. Partido Único;Boca;4;Estudiantes (LP);4;San Lorenzo de Almagro;N;partido/boca-4-estudiantes-lp-4-copa-pedro-pablo-ramirez-1945/3211/1945/73/3.html;Copa Pedro Pablo Ramirez 1945
1098;1946-04-14;Octavos de Final. Partido Único;Boca;3;Vélez;2;Ferro Carril Oeste;N;partido/boca-3-velez-2-copa-competencia-britanica-1946/3203/1946/93/1.html;Copa Competencia Britanica 1946
1099;1946-04-21;Fecha 1;Boca;2;Atlanta;2;Boca Juniors;L;partido/boca-2-atlanta-2-campeonato-1946/494/1946/5/1.html;Campeonato 1946
1100;1946-05-05;Fecha 2;Ferro;0;Boca;4;Ferro Carril Oeste;V;partido/ferro-0-boca-4-campeonato-1946/495/1946/5/2.html;Campeonato 1946
1101;1946-05-12;Fecha 3;Boca;5;Chacarita;2;Boca Juniors;L;partido/boca-5-chacarita-2-campeonato-1946/496/1946/5/3.html;Campeonato 1946
1102;1946-05-19;Fecha 4;Tigre;0;Boca;3;Tigre;V;partido/tigre-0-boca-3-campeonato-1946/497/1946/5/4.html;Campeonato 1946
1103;1946-05-26;Fecha 5;Boca;4;Racing;1;Boca Juniors;L;partido/boca-4-racing-1-campeonato-1946/498/1946/5/5.html;Campeonato 1946
1104;1946-06-02;Fecha 6;Independiente;1;Boca;0;Independiente;V;partido/independiente-1-boca-0-campeonato-1946/499/1946/5/6.html;Campeonato 1946
1105;1946-06-09;Fecha 7;Boca;2;Newell´s;1;Boca Juniors;L;partido/boca-2-newell_s-1-campeonato-1946/500/1946/5/7.html;Campeonato 1946
1106;1946-06-16;Fecha 8;R. Central;3;Boca;0;Rosario Central;V;partido/r-central-3-boca-0-campeonato-1946/501/1946/5/8.html;Campeonato 1946
1107;1946-06-20;Cuartos de Final. Partido Único;Boca;4;R. Central;1;San Lorenzo de Almagro;N;partido/boca-4-r-central-1-copa-competencia-britanica-1946/3204/1946/93/2.html;Copa Competencia Britanica 1946
1108;1946-06-23;Fecha 9;Boca;1;Platense;0;Boca Juniors;L;partido/boca-1-platense-0-campeonato-1946/502/1946/5/9.html;Campeonato 1946
1109;1946-06-30;Fecha 10;River;2;Boca;0;River Plate;V;partido/river-2-boca-0-campeonato-1946/503/1946/5/10.html;Campeonato 1946
1110;1946-07-14;Fecha 11;Boca;3;Estudiantes (LP);0;Boca Juniors;L;partido/boca-3-estudiantes-lp-0-campeonato-1946/504/1946/5/11.html;Campeonato 1946
1111;1946-07-21;Fecha 12;Lanús;4;Boca;2;Lanús;V;partido/lanus-4-boca-2-campeonato-1946/505/1946/5/12.html;Campeonato 1946
1112;1946-07-28;Fecha 13;Boca;2;San Lorenzo;1;Boca Juniors;L;partido/boca-2-san-lorenzo-1-campeonato-1946/506/1946/5/13.html;Campeonato 1946
1113;1946-08-11;Fecha 14;Huracán;2;Boca;3;San Lorenzo de Almagro;V;partido/huracan-2-boca-3-campeonato-1946/507/1946/5/14.html;Campeonato 1946
1114;1946-08-15;Semifinales. Partido Único;Boca;2;River;0;San Lorenzo de Almagro;N;partido/boca-2-river-0-copa-competencia-britanica-1946/3205/1946/93/3.html;Copa Competencia Britanica 1946
1115;1946-08-18;Fecha 15;Boca;3;Vélez;0;Boca Juniors;L;partido/boca-3-velez-0-campeonato-1946/508/1946/5/15.html;Campeonato 1946
1116;1946-08-25;Fecha 16;Atlanta;0;Boca;1;Ferro Carril Oeste;V;partido/atlanta-0-boca-1-campeonato-1946/509/1946/5/16.html;Campeonato 1946
1117;1946-09-01;Fecha 17;Boca;6;Ferro;0;Boca Juniors;L;partido/boca-6-ferro-0-campeonato-1946/510/1946/5/17.html;Campeonato 1946
1118;1946-09-15;Fecha 19;Boca;5;Tigre;3;Boca Juniors;L;partido/boca-5-tigre-3-campeonato-1946/512/1946/5/18.html;Campeonato 1946
1119;1946-09-18;Fecha 18;Chacarita;1;Boca;2;Chacarita Juniors;V;partido/chacarita-1-boca-2-campeonato-1946/511/1946/5/19.html;Campeonato 1946
1120;1946-09-22;Fecha 20;Racing;4;Boca;1;Racing Club;V;partido/racing-4-boca-1-campeonato-1946/513/1946/5/20.html;Campeonato 1946
1121;1946-09-29;Fecha 21;Boca;2;Independiente;1;Boca Juniors;L;partido/boca-2-independiente-1-campeonato-1946/514/1946/5/21.html;Campeonato 1946
1122;1946-10-06;Fecha 22;Newell´s;1;Boca;4;Newell´s Old Boys;V;partido/newell_s-1-boca-4-campeonato-1946/515/1946/5/22.html;Campeonato 1946
1123;1946-10-13;Fecha 23;Boca;2;R. Central;0;Boca Juniors;L;partido/boca-2-r-central-0-campeonato-1946/516/1946/5/23.html;Campeonato 1946
1124;1946-10-20;Fecha 24;Platense;0;Boca;0;Platense;V;partido/platense-0-boca-0-campeonato-1946/517/1946/5/24.html;Campeonato 1946
1125;1946-10-27;Fecha 25;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-campeonato-1946/518/1946/5/25.html;Campeonato 1946
1126;1946-11-10;Fecha 26;Estudiantes (LP);4;Boca;1;Estudiantes (La Plata);V;partido/estudiantes-lp-4-boca-1-campeonato-1946/519/1946/5/26.html;Campeonato 1946
1127;1946-11-17;Fecha 27;Boca;1;Lanús;1;Boca Juniors;L;partido/boca-1-lanus-1-campeonato-1946/520/1946/5/27.html;Campeonato 1946
1128;1946-11-24;Fecha 28;San Lorenzo;2;Boca;2;San Lorenzo de Almagro;V;partido/san-lorenzo-2-boca-2-campeonato-1946/521/1946/5/28.html;Campeonato 1946
1129;1946-12-01;Fecha 29;Boca;4;Huracán;0;Boca Juniors;L;partido/boca-4-huracan-0-campeonato-1946/522/1946/5/29.html;Campeonato 1946
1130;1946-12-08;Fecha 30;Vélez;2;Boca;1;Vélez Sársfield;V;partido/velez-2-boca-1-campeonato-1946/523/1946/5/30.html;Campeonato 1946
1131;1946-12-14;Final. Partido Único;Boca;3;San Lorenzo;1;River Plate;N;partido/boca-3-san-lorenzo-1-copa-competencia-britanica-1946/3206/1946/93/4.html;Copa Competencia Britanica 1946
1132;1946-12-18;Final. Partido Desempate;Boca;0;Estudiantes (LP);1;San Lorenzo de Almagro;N;partido/boca-0-estudiantes-lp-1-copa-pedro-pablo-ramirez-1945/3212/1945/73/4.html;Copa Pedro Pablo Ramirez 1945
1133;1946-12-22;Final. Partido de Ida;Peñarol (Uru);2;Boca;3;Centenario (Montevideo);V;partido/penarol-uru-2-boca-3-copa-confraternidad-1946/3207/1946/253/1.html;Copa Confraternidad 1946
1134;1946-12-28;Final. Partido de Vuelta;Boca;6;Peñarol (Uru);3;San Lorenzo de Almagro;L;partido/boca-6-penarol-uru-3-copa-confraternidad-1946/3208/1946/253/2.html;Copa Confraternidad 1946
1135;1947-03-23;Final. Partido Único;Boca;6;Fed. Tucumana;0;Atlético (Tucumán);N;partido/boca-6-fed-tucumana-0-copa-carlos-ibarguren-1944/3104/1944/62/1.html;Copa Carlos Ibarguren 1944
1136;1947-03-29;Cuartos de Final. Partido Único;Boca;0;Racing;1;San Lorenzo de Almagro;N;partido/boca-0-racing-1-copa-adrian-escobar-1946/3131/1946/63/1.html;Copa Adrian Escobar 1946
1137;1947-04-13;Fecha 1;Boca;3;Vélez;2;Boca Juniors;L;partido/boca-3-velez-2-campeonato-1947/524/1947/5/1.html;Campeonato 1947
1138;1947-04-20;Fecha 2;Banfield;1;Boca;0;Banfield;V;partido/banfield-1-boca-0-campeonato-1947/525/1947/5/2.html;Campeonato 1947
1139;1947-04-27;Fecha 3;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-campeonato-1947/526/1947/5/3.html;Campeonato 1947
1140;1947-05-04;Fecha 4;Racing;1;Boca;2;San Lorenzo de Almagro;V;partido/racing-1-boca-2-campeonato-1947/527/1947/5/4.html;Campeonato 1947
1141;1947-05-18;Fecha 5;Boca;4;Huracán;4;Boca Juniors;L;partido/boca-4-huracan-4-campeonato-1947/528/1947/5/5.html;Campeonato 1947
1142;1947-05-25;Fecha 6;Independiente;3;Boca;1;Independiente;V;partido/independiente-3-boca-1-campeonato-1947/529/1947/5/6.html;Campeonato 1947
1143;1947-06-01;Fecha 7;Boca;3;Tigre;0;Boca Juniors;L;partido/boca-3-tigre-0-campeonato-1947/530/1947/5/7.html;Campeonato 1947
1144;1947-06-08;Fecha 8;R. Central;2;Boca;3;Rosario Central;V;partido/r-central-2-boca-3-campeonato-1947/531/1947/5/8.html;Campeonato 1947
1145;1947-06-15;Fecha 9;Boca;2;Atlanta;0;Boca Juniors;L;partido/boca-2-atlanta-0-campeonato-1947/532/1947/5/9.html;Campeonato 1947
1146;1947-06-22;Fecha 10;Lanús;1;Boca;3;Lanús;V;partido/lanus-1-boca-3-campeonato-1947/533/1947/5/10.html;Campeonato 1947
1147;1947-06-29;Fecha 11;Boca;1;Platense;1;Boca Juniors;L;partido/boca-1-platense-1-campeonato-1947/534/1947/5/11.html;Campeonato 1947
1148;1947-07-06;Fecha 12;Boca;2;Estudiantes (LP);1;Boca Juniors;L;partido/boca-2-estudiantes-lp-1-campeonato-1947/535/1947/5/12.html;Campeonato 1947
1149;1947-07-20;Fecha 13;San Lorenzo;3;Boca;3;San Lorenzo de Almagro;V;partido/san-lorenzo-3-boca-3-campeonato-1947/536/1947/5/13.html;Campeonato 1947
1150;1947-07-27;Fecha 14;Boca;4;Chacarita;3;Boca Juniors;L;partido/boca-4-chacarita-3-campeonato-1947/537/1947/5/14.html;Campeonato 1947
1151;1947-08-03;Fecha 15;Newell´s;1;Boca;2;Newell´s Old Boys;V;partido/newell_s-1-boca-2-campeonato-1947/538/1947/5/15.html;Campeonato 1947
1152;1947-08-10;Fecha 16;Vélez;1;Boca;2;Vélez Sársfield;V;partido/velez-1-boca-2-campeonato-1947/539/1947/5/16.html;Campeonato 1947
1153;1947-08-17;Fecha 17;Boca;4;Banfield;1;Boca Juniors;L;partido/boca-4-banfield-1-campeonato-1947/540/1947/5/17.html;Campeonato 1947
1154;1947-08-24;Fecha 18;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-campeonato-1947/541/1947/5/18.html;Campeonato 1947
1155;1947-08-31;Fecha 19;Boca;1;Racing;1;Boca Juniors;L;partido/boca-1-racing-1-campeonato-1947/542/1947/5/19.html;Campeonato 1947
1156;1947-09-07;Fecha 20;Huracán;4;Boca;3;Huracán;V;partido/huracan-4-boca-3-campeonato-1947/543/1947/5/20.html;Campeonato 1947
1157;1947-09-14;Fecha 21;Boca;1;Independiente;1;Boca Juniors;L;partido/boca-1-independiente-1-campeonato-1947/544/1947/5/21.html;Campeonato 1947
1158;1947-09-21;Fecha 22;Tigre;2;Boca;2;Tigre;V;partido/tigre-2-boca-2-campeonato-1947/545/1947/5/22.html;Campeonato 1947
1159;1947-09-28;Fecha 23;Boca;2;R. Central;0;Boca Juniors;L;partido/boca-2-r-central-0-campeonato-1947/546/1947/5/23.html;Campeonato 1947
1160;1947-10-05;Fecha 24;Atlanta;3;Boca;3;Atlanta;V;partido/atlanta-3-boca-3-campeonato-1947/547/1947/5/24.html;Campeonato 1947
1161;1947-10-12;Fecha 25;Boca;7;Lanús;1;Boca Juniors;L;partido/boca-7-lanus-1-campeonato-1947/548/1947/5/25.html;Campeonato 1947
1162;1947-10-19;Fecha 26;Platense;1;Boca;3;Platense;V;partido/platense-1-boca-3-campeonato-1947/549/1947/5/26.html;Campeonato 1947
1163;1947-10-26;Fecha 27;Estudiantes (LP);0;Boca;3;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-3-campeonato-1947/550/1947/5/27.html;Campeonato 1947
1164;1947-11-02;Fecha 28;Boca;1;San Lorenzo;0;Boca Juniors;L;partido/boca-1-san-lorenzo-0-campeonato-1947/551/1947/5/28.html;Campeonato 1947
1165;1947-11-09;Fecha 29;Chacarita;2;Boca;1;Chacarita Juniors;V;partido/chacarita-2-boca-1-campeonato-1947/552/1947/5/29.html;Campeonato 1947
1166;1947-11-16;Fecha 30;Boca;1;Newell´s;1;Boca Juniors;L;partido/boca-1-newell_s-1-campeonato-1947/553/1947/5/30.html;Campeonato 1947
1167;1948-04-04;Octavos de Final. Partido Único;Boca;2;Lanús;1;Independiente;N;partido/boca-2-lanus-1-copa-competencia-1948/3132/1948/75/1.html;Copa Competencia 1948
1168;1948-04-18;Fecha 1;Boca;1;Racing;4;Boca Juniors;L;partido/boca-1-racing-4-campeonato-1948/554/1948/5/1.html;Campeonato 1948
1169;1948-04-25;Fecha 2;Huracán;1;Boca;1;Huracán;V;partido/huracan-1-boca-1-campeonato-1948/555/1948/5/2.html;Campeonato 1948
1170;1948-05-02;Fecha 3;Boca;7;Gimnasia (LP);2;Boca Juniors;L;partido/boca-7-gimnasia-lp-2-campeonato-1948/556/1948/5/3.html;Campeonato 1948
1171;1948-05-09;Fecha 4;Chacarita;5;Boca;1;Chacarita Juniors;V;partido/chacarita-5-boca-1-campeonato-1948/557/1948/5/4.html;Campeonato 1948
1172;1948-05-16;Fecha 5;Boca;1;R. Central;2;Boca Juniors;L;partido/boca-1-r-central-2-campeonato-1948/558/1948/5/5.html;Campeonato 1948
1173;1948-05-23;Fecha 6;Independiente;1;Boca;1;Independiente;V;partido/independiente-1-boca-1-campeonato-1948/559/1948/5/6.html;Campeonato 1948
1174;1948-05-30;Fecha 7;Boca;1;Platense;2;Boca Juniors;L;partido/boca-1-platense-2-campeonato-1948/560/1948/5/7.html;Campeonato 1948
1175;1948-06-06;Fecha 8;Banfield;0;Boca;3;Banfield;V;partido/banfield-0-boca-3-campeonato-1948/561/1948/5/8.html;Campeonato 1948
1176;1948-06-13;Fecha 9;Boca;1;San Lorenzo;1;Boca Juniors;L;partido/boca-1-san-lorenzo-1-campeonato-1948/562/1948/5/9.html;Campeonato 1948
1177;1948-06-20;Fecha 10;Boca;0;Newell´s;1;Boca Juniors;L;partido/boca-0-newell_s-1-campeonato-1948/563/1948/5/10.html;Campeonato 1948
1178;1948-06-27;Fecha 11;Estudiantes (LP);1;Boca;4;Estudiantes (La Plata);V;partido/estudiantes-lp-1-boca-4-campeonato-1948/564/1948/5/11.html;Campeonato 1948
1179;1948-07-18;Fecha 12;Boca;4;Tigre;1;Boca Juniors;L;partido/boca-4-tigre-1-campeonato-1948/565/1948/5/12.html;Campeonato 1948
1180;1948-07-25;Fecha 13;Vélez;0;Boca;1;Ferro Carril Oeste;V;partido/velez-0-boca-1-campeonato-1948/566/1948/5/13.html;Campeonato 1948
1181;1948-08-01;Fecha 14;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-campeonato-1948/567/1948/5/14.html;Campeonato 1948
1182;1948-08-08;Fecha 15;Lanús;1;Boca;3;Lanús;V;partido/lanus-1-boca-3-campeonato-1948/568/1948/5/15.html;Campeonato 1948
1183;1948-08-15;Fecha 16;Racing;0;Boca;1;San Lorenzo de Almagro;V;partido/racing-0-boca-1-campeonato-1948/569/1948/5/16.html;Campeonato 1948
1184;1948-08-22;Fecha 17;Boca;1;Huracán;1;Boca Juniors;L;partido/boca-1-huracan-1-campeonato-1948/570/1948/5/17.html;Campeonato 1948
1185;1948-08-29;Fecha 18;Gimnasia (LP);0;Boca;2;Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-0-boca-2-campeonato-1948/571/1948/5/18.html;Campeonato 1948
1186;1948-09-05;Fecha 19;Boca;3;Chacarita;3;Boca Juniors;L;partido/boca-3-chacarita-3-campeonato-1948/572/1948/5/19.html;Campeonato 1948
1187;1948-09-12;Fecha 20;R. Central;0;Boca;0;Rosario Central;V;partido/r-central-0-boca-0-campeonato-1948/573/1948/5/20.html;Campeonato 1948
1188;1948-09-19;Fecha 21;Boca;1;Independiente;2;Boca Juniors;L;partido/boca-1-independiente-2-campeonato-1948/574/1948/5/21.html;Campeonato 1948
1189;1948-10-10;Fecha 22;Platense;3;Boca;1;Platense;V;partido/platense-3-boca-1-campeonato-1948/575/1948/5/22.html;Campeonato 1948
1190;1948-10-18;Fecha 23;Boca;3;Banfield;2;Boca Juniors;L;partido/boca-3-banfield-2-campeonato-1948/576/1948/5/23.html;Campeonato 1948
1191;1948-10-24;Fecha 24;San Lorenzo;1;Boca;0;San Lorenzo de Almagro;V;partido/san-lorenzo-1-boca-0-campeonato-1948/577/1948/5/24.html;Campeonato 1948
1192;1948-10-31;Fecha 25;Newell´s;1;Boca;1;Newell´s Old Boys;V;partido/newell_s-1-boca-1-campeonato-1948/578/1948/5/25.html;Campeonato 1948
1193;1948-11-14;Fecha 26;Boca;1;Estudiantes (LP);3;Boca Juniors;L;partido/boca-1-estudiantes-lp-3-campeonato-1948/579/1948/5/26.html;Campeonato 1948
1194;1948-11-21;Fecha 27;Tigre;1;Boca;1;Tigre;V;partido/tigre-1-boca-1-campeonato-1948/580/1948/5/27.html;Campeonato 1948
1195;1948-11-28;Fecha 28;Boca;3;Vélez;2;Boca Juniors;L;partido/boca-3-velez-2-campeonato-1948/581/1948/5/28.html;Campeonato 1948
1196;1948-12-08;Fecha 29;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-campeonato-1948/582/1948/5/29.html;Campeonato 1948
1197;1948-12-12;Fecha 30;Boca;3;Lanús;3;Boca Juniors;L;partido/boca-3-lanus-3-campeonato-1948/583/1948/5/30.html;Campeonato 1948
1198;1949-04-24;Fecha 1;Boca;0;Independiente;2;Boca Juniors;L;partido/boca-0-independiente-2-campeonato-1949/584/1949/1/1.html;Campeonato 1949
1199;1949-05-08;Fecha 2;Boca;1;Tigre;2;Boca Juniors;L;partido/boca-1-tigre-2-campeonato-1949/585/1949/1/2.html;Campeonato 1949
1200;1949-05-15;Fecha 3;San Lorenzo;4;Boca;1;San Lorenzo de Almagro;V;partido/san-lorenzo-4-boca-1-campeonato-1949/586/1949/1/3.html;Campeonato 1949
1201;1949-05-22;Fecha 4;Boca;2;Ferro;2;Boca Juniors;L;partido/boca-2-ferro-2-campeonato-1949/587/1949/1/4.html;Campeonato 1949
1202;1949-05-29;Fecha 5;Platense;1;Boca;0;Platense;V;partido/platense-1-boca-0-campeonato-1949/588/1949/1/5.html;Campeonato 1949
1203;1949-06-05;Fecha 6;Boca;2;R. Central;0;Boca Juniors;L;partido/boca-2-r-central-0-campeonato-1949/589/1949/1/6.html;Campeonato 1949
1204;1949-06-12;Fecha 7;Estudiantes (LP);4;Boca;2;Estudiantes (La Plata);V;partido/estudiantes-lp-4-boca-2-campeonato-1949/590/1949/1/7.html;Campeonato 1949
1205;1949-06-19;Fecha 8;Boca;6;Atlanta;1;Boca Juniors;L;partido/boca-6-atlanta-1-campeonato-1949/591/1949/1/8.html;Campeonato 1949
1206;1949-06-26;Fecha 9;Banfield;1;Boca;1;Banfield;V;partido/banfield-1-boca-1-campeonato-1949/592/1949/1/9.html;Campeonato 1949
1207;1949-07-03;Fecha 10;Boca;2;Huracán;2;Boca Juniors;L;partido/boca-2-huracan-2-campeonato-1949/593/1949/1/10.html;Campeonato 1949
1208;1949-07-17;Fecha 11;Racing;6;Boca;2;San Lorenzo de Almagro;V;partido/racing-6-boca-2-campeonato-1949/594/1949/1/11.html;Campeonato 1949
1209;1949-07-24;Fecha 12;Boca;1;Vélez;2;Boca Juniors;L;partido/boca-1-velez-2-campeonato-1949/595/1949/1/12.html;Campeonato 1949
1210;1949-07-31;Fecha 13;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-campeonato-1949/596/1949/1/13.html;Campeonato 1949
1211;1949-08-07;Fecha 14;Boca;1;Newell´s;2;Boca Juniors;L;partido/boca-1-newell_s-2-campeonato-1949/597/1949/1/14.html;Campeonato 1949
1212;1949-08-14;Fecha 15;Gimnasia (LP);2;Boca;1;Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-2-boca-1-campeonato-1949/598/1949/1/15.html;Campeonato 1949
1213;1949-08-17;Fecha 16;Boca;1;Chacarita;0;Boca Juniors;L;partido/boca-1-chacarita-0-campeonato-1949/599/1949/1/16.html;Campeonato 1949
1214;1949-08-21;Fecha 17;Lanús;4;Boca;3;Lanús;V;partido/lanus-4-boca-3-campeonato-1949/600/1949/1/17.html;Campeonato 1949
1215;1949-08-30;Fecha 19;Tigre;2;Boca;2;Tigre;V;partido/tigre-2-boca-2-campeonato-1949/602/1949/1/18.html;Campeonato 1949
